Timestamp,Load_Weight (kg),Motor_Temperature (°C),Vibration_Level (mm/s),Operating_Hours,Error_Code,Vibration_MA,Temp_MA,Vibration_Change,Temp_Change,Cumulative_Hours,Vibration_Std,Temp_Std,Failure_Probability
2024-02-01 02:40:00,1228.18,36.95,2.64,515.0,0,2.1100000000000003,58.237,-1.3199999999999998,-8.309999999999995,83865.70000000001,1.3413177600156252,17.340065391392784,0.396041295196424
2024-02-01 02:45:00,1748.74,42.01,0.51,3540.4,0,2.069,54.004999999999995,-2.13,5.059999999999995,87406.1,1.3872150358021489,15.309668150841446,0.3691535239620497
2024-02-01 02:50:00,3985.29,70.86,3.22,4681.2,0,2.315,56.551,2.71,28.85,92087.3,1.3468254856843516,15.827884290425903,0.7598238200340326
2024-02-01 02:55:00,3017.26,67.57,1.75,374.4,0,2.275,59.266,-1.4700000000000002,-3.2900000000000063,92461.7,1.3581625659528231,15.063547759777943,0.4553210817842648
2024-02-01 03:00:00,3530.15,86.33,1.79,1121.5,0,2.152,62.020999999999994,0.040000000000000036,18.760000000000005,93583.2,1.3387539812161993,17.31575355308313,0.5717933201968595
2024-02-01 03:05:00,2737.4,87.9,2.13,948.2,1,1.9780000000000002,62.995000000000005,0.33999999999999986,1.5700000000000074,94531.4,1.1961307992393184,18.554084455989738,0.5990395960783426
2024-02-01 03:10:00,2491.03,44.04,1.13,4987.2,0,2.052,61.410000000000004,-1.0,-43.86000000000001,99518.59999999999,1.106504004109842,19.50161018993047,0.4856510637374045
2024-02-01 03:15:00,3869.91,78.15,3.52,1576.9,0,2.134,61.184000000000005,2.39,34.11000000000001,101095.49999999999,1.187295713422361,19.268662065067666,0.692050453355394
2024-02-01 03:20:00,2318.99,43.98,2.38,3196.1,0,2.303,60.30499999999999,-1.1400000000000001,-34.17000000000001,104291.59999999999,1.0737685453061523,19.885751040492394,0.5137375015631807
2024-02-01 03:25:00,4024.73,40.37,2.01,406.2,0,2.1079999999999997,59.815999999999995,-0.3700000000000001,-3.6099999999999994,104697.79999999999,0.9028818059721645,20.351491455037007,0.3564908101860245
2024-02-01 03:30:00,3423.24,30.8,0.94,1008.3,0,1.938,59.201,-1.0699999999999998,-9.569999999999997,105706.09999999999,0.9503777026939235,21.194708170778018,0.25243771380013996
2024-02-01 03:35:00,3454.26,88.06,1.53,3654.9,1,2.04,63.806000000000004,0.5900000000000001,57.260000000000005,109360.99999999999,0.8267876255591756,22.030766466719015,0.6600231171038152
2024-02-01 03:40:00,3582.97,56.72,1.72,405.4,0,1.8900000000000001,62.39200000000001,0.18999999999999995,-31.340000000000003,109766.39999999998,0.7178052970300834,21.98143297320617,0.4059335505439331
2024-02-01 03:45:00,1697.58,40.19,2.7,4296.8,0,1.9849999999999999,59.653999999999996,0.9800000000000002,-16.53,114063.19999999998,0.7589063768930202,22.94873814008566,0.5665209464962664
2024-02-01 03:50:00,2960.88,54.25,2.29,2575.9,0,2.0349999999999997,56.446000000000005,-0.41000000000000014,14.060000000000002,116639.09999999998,0.7610993510851419,20.96155963238953,0.5273780258164433
2024-02-01 03:55:00,947.68,47.56,4.62,3120.9,0,2.284,52.412,2.33,-6.689999999999998,119759.99999999997,1.1188605314733784,17.892761292396056,0.7058422604471688
2024-02-01 04:00:00,641.16,78.77,4.66,1877.5,1,2.637,55.885000000000005,0.040000000000000036,31.209999999999994,121637.49999999997,1.2620182249080247,19.39471477261553,0.7980307960970512
2024-02-01 04:05:00,2440.49,44.07,2.41,4275.5,0,2.5260000000000002,52.477,-2.25,-34.699999999999996,125912.99999999997,1.2239662304709777,17.991090418438908,0.5597152731216484
2024-02-01 04:10:00,2649.05,65.39,1.23,352.9,0,2.411,54.61800000000001,-1.1800000000000002,21.32,126265.89999999997,1.2913769567575712,18.140873922351883,0.4031710818311608
2024-02-01 04:15:00,4309.75,54.88,2.72,4149.8,0,2.482,56.069,1.4900000000000002,-10.509999999999998,130415.69999999997,1.2863885709829503,17.441428617582396,0.6275368553028597
2024-02-01 04:20:00,3404.84,49.04,0.66,298.4,0,2.4539999999999997,57.89300000000001,-2.06,-5.840000000000003,130714.09999999996,1.3261154633825154,15.331324542329085,0.2827162529897129
2024-02-01 04:25:00,1963.49,42.26,4.54,2601.7,0,2.7550000000000003,53.313,3.88,-6.780000000000001,133315.79999999996,1.430572923303419,11.737993440107214,0.6551152565635907
2024-02-01 04:30:00,4675.54,59.73,0.35,1924.5,0,2.618,53.614,-4.19,17.47,135240.29999999996,1.5966617953996676,11.87288526199274,0.37047924556386636
2024-02-01 04:35:00,2545.4,31.68,1.47,4483.2,0,2.495,52.763,1.12,-28.049999999999997,139723.49999999997,1.636522396900072,13.175495816097397,0.4377508195898455
2024-02-01 04:40:00,1231.58,53.62,3.54,4236.4,0,2.62,52.7,2.0700000000000003,21.939999999999998,143959.89999999997,1.6665866647465748,13.16910019705219,0.6910003715770366
2024-02-01 04:45:00,3628.69,42.2,2.24,103.6,0,2.382,52.164,-1.2999999999999998,-11.419999999999995,144063.49999999997,1.512009700145252,13.506312269124802,0.37092056314411714
2024-02-01 04:50:00,4228.2,53.47,1.72,4240.0,0,2.088,49.634,-0.5200000000000002,11.269999999999996,148303.49999999997,1.289278868205014,9.840966754677448,0.544877636588295
2024-02-01 04:55:00,4908.21,87.2,2.91,4772.4,0,2.1380000000000003,53.947,1.1900000000000002,33.730000000000004,153075.89999999997,1.312637717642526,15.150460975751788,0.8113022582145647
2024-02-01 05:00:00,3406.21,59.02,3.52,2527.7,0,2.367,53.31,0.6099999999999999,-28.18,155603.59999999998,1.3361723940669739,14.744353344774249,0.6450523045106714
2024-02-01 05:05:00,4875.47,75.97,3.57,231.4,0,2.4520000000000004,55.419000000000004,0.04999999999999982,16.949999999999996,155834.99999999997,1.3871858002605295,16.4083159471721,0.6325383349175505
2024-02-01 05:10:00,4150.93,42.8,4.25,2300.4,0,2.811,54.794999999999995,0.6800000000000002,-33.17,158135.39999999997,1.3354687067343314,16.792026050744706,0.6222630411606063
2024-02-01 05:15:00,1848.36,30.69,1.07,4261.7,0,2.464,53.638,-3.1799999999999997,-12.109999999999996,162397.09999999998,1.2862019886299185,18.099378626534854,0.392489976232453
2024-02-01 05:20:00,2028.63,72.11,3.85,483.6,0,2.814,54.876,2.7800000000000002,41.42,162880.69999999998,1.1113475304032192,18.96506566177812,0.6478692765134765
2024-02-01 05:25:00,4024.55,33.18,2.13,1472.2,0,2.88,55.025999999999996,-1.7200000000000002,-38.93,164352.9,1.039967948224047,18.76610549782654,0.3767734092868549
2024-02-01 05:30:00,3671.47,70.12,2.19,738.8,0,2.745,56.676,0.06000000000000005,36.940000000000005,165091.69999999998,1.032367828505584,19.34519015730324,0.5164322575801132
2024-02-01 05:35:00,2027.95,36.96,0.31,1082.9,0,2.552,56.152,-1.88,-33.160000000000004,166174.59999999998,1.2864144830583275,19.845368225356765,0.23240265325603582
2024-02-01 05:40:00,1361.97,41.73,3.16,2413.9,0,2.696,54.977999999999994,2.85,4.769999999999996,168588.49999999997,1.2633218996844089,20.36218161199826,0.5348471387585363
2024-02-01 05:45:00,1088.97,67.85,4.35,1626.4,0,2.84,53.043000000000006,1.1899999999999995,26.119999999999997,170214.89999999997,1.3681455413157708,17.706103185060233,0.7146476677958107
2024-02-01 05:50:00,4770.92,51.68,1.98,735.8,0,2.686,52.30899999999999,-2.3699999999999997,-16.169999999999995,170950.69999999995,1.369770459278164,17.582505478141876,0.4175475900396167
2024-02-01 05:55:00,2276.85,43.04,1.86,3850.2,0,2.5149999999999997,49.016,-0.11999999999999988,-8.64,174800.89999999997,1.353795077222219,15.634482686961194,0.49412430613815295
2024-02-01 06:00:00,4680.49,75.58,2.95,1457.2,0,2.385,52.294,1.09,32.54,176258.09999999998,1.2249648521034764,17.51027647475112,0.6302387703286775
2024-02-01 06:05:00,3979.86,84.94,1.34,2816.1,0,2.412,57.718999999999994,-1.61,9.36,179074.19999999998,1.195378136360579,18.451769833812687,0.5974015673915101
2024-02-01 06:10:00,1361.47,70.95,1.35,4804.5,0,2.162,57.602999999999994,0.010000000000000009,-13.989999999999995,183878.69999999998,1.1202856778518608,18.354636743885724,0.6155560617713074
2024-02-01 06:15:00,3851.31,34.53,2.94,781.2,0,2.243,57.738,1.5899999999999999,-36.42,184659.9,1.1466865308356957,18.158965829584016,0.41993297038337807
2024-02-01 06:20:00,4669.9,63.96,3.05,3697.8,0,2.3289999999999997,57.122,0.10999999999999988,29.43,188357.69999999998,1.1741895550170398,17.79306094458673,0.6762161720783755
2024-02-01 06:25:00,1533.56,67.88,0.27,2244.1,0,2.325,60.214,-2.78,3.9199999999999946,190601.8,1.1818746878488346,16.542742080911353,0.4130900043051395
2024-02-01 06:30:00,4751.37,42.52,2.53,511.5,0,2.262,60.29299999999999,2.26,-25.359999999999992,191113.3,1.1487461763931057,16.44626877643274,0.4118595960746976
2024-02-01 06:35:00,1440.69,74.27,3.38,3261.8,0,2.165,60.93499999999999,0.8500000000000001,31.749999999999993,194375.09999999998,0.9816454440263963,16.893274302711905,0.7310027885964866
2024-02-01 06:40:00,2916.27,49.72,2.69,984.5,0,2.2359999999999998,60.739,-0.69,-24.549999999999997,195359.59999999998,0.9923955304659992,17.0234527441801,0.47558390885563195
2024-02-01 06:45:00,4031.86,87.3,2.93,4262.0,0,2.343,65.16499999999999,0.2400000000000002,37.58,199621.59999999998,1.004954946474939,17.652569375463592,0.7929299353745458
2024-02-01 06:50:00,4157.34,78.76,3.56,4764.6,0,2.404,65.48299999999999,0.6299999999999999,-8.539999999999992,204386.19999999998,1.0627448737428327,17.88810719134052,0.8254749662585682
2024-02-01 06:55:00,3349.9,88.54,1.58,3401.9,0,2.428,65.843,-1.98,9.780000000000001,207788.09999999998,1.0384796579615811,18.353364238985954,0.6560362826843333
2024-02-01 07:00:00,1923.72,81.57,3.84,3537.9,0,2.677,66.905,2.26,-6.970000000000013,211325.99999999997,1.0497412379566065,18.978328137348885,0.8112952801574671
2024-02-01 07:05:00,778.7,63.98,3.21,2073.0,0,2.7039999999999997,69.85,-0.6299999999999999,-17.589999999999996,213398.99999999997,1.0606727424925506,15.330714269074335,0.6241104710609138
2024-02-01 07:10:00,2187.18,88.1,4.9,2182.5,1,2.8890000000000002,72.264,1.6900000000000004,24.119999999999997,215581.49999999997,1.2686690313517994,16.177397263534747,0.8709025587026371
2024-02-01 07:15:00,4500.31,44.93,2.03,4256.8,0,3.0650000000000004,69.969,-2.8700000000000006,-43.169999999999995,219838.29999999996,0.9460238427815192,18.35039051961079,0.5323898901612248
2024-02-01 07:20:00,522.69,80.2,1.18,4555.3,0,2.93,73.737,-0.8499999999999999,35.27,224393.59999999995,1.112524656405921,15.775786685790182,0.6331033425553046
2024-02-01 07:25:00,4730.27,69.82,2.04,3182.9,0,2.7960000000000003,73.292,0.8600000000000001,-10.38000000000001,227576.49999999994,1.132815568003509,15.82177669472607,0.6008666867985977
2024-02-01 07:30:00,1049.54,62.03,1.83,4141.5,0,2.71,74.523,-0.20999999999999996,-7.789999999999992,231717.99999999994,1.1736647259285296,14.177436729614467,0.5877861510566657
2024-02-01 07:35:00,4324.09,63.4,3.69,1527.4,0,2.786,72.13300000000001,1.8599999999999999,1.3699999999999974,233245.39999999994,1.2134267363316362,13.793500119822918,0.6381075338366352
2024-02-01 07:40:00,651.86,79.76,3.36,222.1,0,2.766,72.23299999999999,-0.33000000000000007,16.360000000000007,233467.49999999994,1.2008348947480023,13.850390327431986,0.6322126362943172
2024-02-01 07:45:00,633.63,57.45,1.82,1268.1,0,2.79,69.124,-1.5399999999999998,-22.310000000000002,234735.59999999995,1.1766525022754648,13.260047930196576,0.451687735897479
2024-02-01 07:50:00,2556.22,48.31,2.51,4975.7,0,2.657,65.798,0.6899999999999997,-9.14,239711.29999999996,1.1185114115545622,13.94495830837159,0.6145709319907411
2024-02-01 07:55:00,1894.76,47.6,3.2,1125.4,0,2.656,64.16,0.6900000000000004,-0.7100000000000009,240836.69999999995,1.1179664077640663,15.096682490607726,0.5125968650525108
2024-02-01 08:00:00,4503.77,65.1,1.25,4756.2,0,2.291,61.86,-1.9500000000000002,17.499999999999993,245592.89999999997,0.8729063841876498,12.587685340133907,0.5796210952783039
2024-02-01 08:05:00,2262.23,73.72,3.42,3637.3,0,2.4299999999999997,64.739,2.17,8.620000000000005,249230.19999999995,0.9351767509704019,11.53351006608327,0.7467786733409553
2024-02-01 08:10:00,2153.7,55.2,4.29,2696.5,0,2.741,62.239,0.8700000000000001,-18.519999999999996,251926.69999999995,0.988876466838335,10.470310883636639,0.6964249101943187
2024-02-01 08:15:00,2341.32,41.21,4.62,635.9,1,2.999,59.378,0.33000000000000007,-13.990000000000002,252562.59999999995,1.1142755494041867,11.970058757861915,0.5782129259149698
2024-02-01 08:20:00,2915.64,58.52,1.41,1541.1,0,2.957,59.027,-3.21,17.310000000000002,254103.69999999995,1.1697677832230928,11.935064166843292,0.4345642567242861
2024-02-01 08:25:00,1680.75,65.45,1.58,2416.2,0,2.746,59.232000000000006,0.17000000000000015,6.93,256519.89999999997,1.2123824112511337,12.035703183076224,0.5139730795428061
2024-02-01 08:30:00,3310.09,83.77,4.46,3687.2,0,2.8560000000000003,59.633,2.88,18.319999999999993,260207.09999999998,1.319454432710733,12.835843953554438,0.8766463833652802
2024-02-01 08:35:00,501.68,74.49,2.29,802.5,0,2.903,61.337,-2.17,-9.280000000000001,261009.59999999998,1.286408005088416,13.620894121410185,0.546404739990911
2024-02-01 08:40:00,4988.61,44.21,2.73,4151.5,0,2.925,60.927,0.43999999999999995,-30.279999999999994,265161.1,1.280809206018689,14.109528734550668,0.5809773660794193
2024-02-01 08:45:00,2467.11,70.0,3.95,3299.7,0,3.0,63.166999999999994,1.2200000000000002,25.79,268460.8,1.3200589212438807,13.524642570754555,0.7591389625848398
2024-02-01 08:50:00,1507.89,63.51,0.87,4208.5,0,2.962,63.007999999999996,-3.08,-6.490000000000002,272669.3,1.3801352590718547,13.508729523287267,0.5202447669841453
2024-02-01 08:55:00,2069.86,49.52,2.15,2557.7,0,2.835,60.58799999999999,1.2799999999999998,-13.989999999999995,275227.0,1.3916916165428164,13.544113768636828,0.4944254384110246
2024-02-01 09:00:00,4686.06,80.18,0.25,617.2,0,2.431,63.086,-1.9,30.660000000000004,275844.2,1.504227007099956,14.694681728813007,0.4010841425767266
2024-02-01 09:05:00,1837.85,75.84,3.2,1086.5,0,2.289,66.549,2.95,-4.340000000000003,276930.7,1.331761156430754,12.94254178195988,0.6365658611498367
2024-02-01 09:10:00,3308.99,41.3,2.31,4968.5,0,2.3790000000000004,64.827,-0.8900000000000001,-34.540000000000006,281899.2,1.2956804304217069,15.095911182980778,0.5671239028016505
2024-02-01 09:15:00,600.86,77.6,2.79,4891.0,0,2.5,66.042,0.48,36.3,286790.2,1.2689978548270118,15.631087116526604,0.7637750400479405
2024-02-01 09:20:00,1321.16,47.38,4.65,2617.4,0,2.5189999999999997,62.403,1.8600000000000003,-30.21999999999999,289407.60000000003,1.302582477661631,15.277227097146183,0.687301365916177
2024-02-01 09:25:00,867.33,57.5,0.37,2927.7,0,2.327,60.70399999999999,-4.28,10.119999999999997,292335.30000000005,1.4707371545513428,14.718170327108519,0.4022966382800217
2024-02-01 09:30:00,2425.26,41.75,2.27,779.5,0,2.2809999999999997,60.458000000000006,1.9,-15.75,293114.80000000005,1.4639099091891634,15.041489878924152,0.3983574223804601
2024-02-01 09:35:00,3896.31,89.73,3.09,174.0,1,2.195,62.431000000000004,0.8199999999999998,47.980000000000004,293288.80000000005,1.3776892892730859,17.521703018447337,0.6530045944462515
2024-02-01 09:40:00,3653.11,57.26,2.34,1571.6,0,2.3419999999999996,61.806000000000004,-0.75,-32.470000000000006,294860.4,1.296643530213469,17.59027332236641,0.5045836832348726
2024-02-01 09:45:00,821.48,33.26,2.78,3614.7,0,2.4050000000000002,60.17999999999999,0.43999999999999995,-24.0,298475.10000000003,1.3015738336508025,19.499997150996943,0.5148324324900988
2024-02-01 09:50:00,1265.26,33.56,2.2,3149.1,0,2.6,55.517999999999994,-0.5799999999999996,0.30000000000000426,301624.2,1.0679471480888527,19.758348334030583,0.45114116899824347
2024-02-01 09:55:00,4293.22,67.31,3.63,3590.2,0,2.643,54.665,1.4299999999999997,33.75,305214.4,1.1028755344300856,18.951172493776976,0.7332025433051994
2024-02-01 10:00:00,680.62,69.66,4.35,2823.6,0,2.847,57.501,0.7199999999999998,2.3499999999999943,308038.0,1.217182995463068,18.850641869413597,0.7705829217633646
2024-02-01 10:05:00,4225.97,65.1,1.29,4303.4,0,2.697,56.251,-3.0599999999999996,-4.560000000000002,312341.4,1.3135959974225129,17.75221516693997,0.5647083707693235
2024-02-01 10:10:00,962.97,64.25,3.3,4868.8,0,2.5620000000000003,57.938,2.01,-0.8499999999999943,317210.2,1.1497323360001865,17.61659558484556,0.7443470778680019
2024-02-01 10:15:00,3607.27,36.55,0.45,2727.3,0,2.57,55.842999999999996,-2.8499999999999996,-27.700000000000003,319937.5,1.1329411085998942,18.875217173143557,0.3075588596874245
2024-02-01 10:20:00,3716.37,47.34,2.12,1206.8,0,2.555,56.402,1.6700000000000002,10.790000000000006,321144.3,1.1383345534400495,18.490321672582002,0.42829731133283566
2024-02-01 10:25:00,2247.15,54.27,1.55,2916.4,0,2.4010000000000002,52.855999999999995,-0.5700000000000001,6.93,324060.7,1.1618419284337556,14.318118436287493,0.4818874694047658
2024-02-01 10:30:00,1989.55,39.6,0.55,3610.2,0,2.2220000000000004,51.089999999999996,-1.0,-14.670000000000002,327670.9,1.3017492504745727,14.79570282961315,0.3644333342796986
2024-02-01 10:35:00,1715.14,71.26,4.12,2406.9,0,2.3560000000000003,54.89,3.5700000000000003,31.660000000000004,330077.80000000005,1.4283805904278846,14.585896536647239,0.742626156339064
2024-02-01 10:40:00,3059.97,77.3,2.72,299.9,0,2.4080000000000004,59.26400000000001,-1.4,6.039999999999992,330377.70000000007,1.4315322016791818,14.026387196201938,0.5731902124961541
2024-02-01 10:45:00,1188.37,40.8,2.92,4864.1,0,2.337,56.613,0.19999999999999973,-36.5,335241.80000000005,1.3809018792079333,14.81950295312828,0.6095252665917283
2024-02-01 10:50:00,1131.51,75.0,2.96,2752.6,0,2.198,57.147000000000006,0.040000000000000036,34.2,337994.4,1.215856351164342,15.425682084685196,0.6802787788222274
2024-02-01 10:55:00,3657.02,85.66,2.68,444.5,1,2.337,59.202999999999996,-0.2799999999999998,10.659999999999997,338438.9,1.1794259432264314,17.792116262859544,0.6129341282747877
2024-02-01 11:00:00,4118.76,88.72,0.33,4082.4,0,2.04,61.65,-2.35,3.0600000000000023,342521.30000000005,1.27967009637467,20.09681456240156,0.5840574604266536
2024-02-01 11:05:00,1292.16,31.21,2.43,2223.5,0,2.2380000000000004,61.11600000000001,2.1,-57.51,344744.80000000005,1.153254332554427,20.893033501358502,0.42207008291177295
2024-02-01 11:10:00,4363.89,89.39,0.57,4546.7,1,2.083,65.321,-1.8600000000000003,58.18,349291.50000000006,1.2692084147215548,22.013860002785105,0.624808312015112
2024-02-01 11:15:00,3665.35,67.62,3.99,4939.4,0,2.327,66.656,3.4200000000000004,-21.769999999999996,354230.9000000001,1.3846463648006149,21.671355492651777,0.8173506329927607
2024-02-01 11:20:00,1726.47,82.56,2.52,851.5,0,2.524,70.952,-1.4700000000000002,14.939999999999998,355082.4000000001,1.2358820511862958,19.8974670638138,0.6026354706887466
2024-02-01 11:25:00,564.7,36.6,4.25,2528.7,0,2.537,67.486,1.73,-45.96,357611.1000000001,1.25507016182806,22.664255361937453,0.6038367888310376
2024-02-01 11:30:00,4565.9,30.34,2.25,983.5,0,2.4899999999999998,62.79,-2.0,-6.260000000000002,358594.6000000001,1.2562554588051664,25.1351962174336,0.3542010024883716
2024-02-01 11:35:00,2829.77,40.99,4.36,1625.0,0,2.6340000000000003,62.809000000000005,2.1100000000000003,10.650000000000002,360219.6000000001,1.3867724318639232,25.116791837777004,0.596000622106449
2024-02-01 11:40:00,2245.31,68.71,3.1,3989.8,0,2.648,62.17999999999999,-1.2600000000000002,27.71999999999999,364209.4000000001,1.391129037868163,24.85496596926523,0.7130100963478476
2024-02-01 11:45:00,4117.76,57.6,3.97,3600.5,0,2.777,59.374,0.8700000000000001,-11.109999999999992,367809.9000000001,1.4528672800133309,23.45410089704758,0.7176542086357307
2024-02-01 11:50:00,1364.12,46.97,4.15,262.6,0,3.159,55.199,0.18000000000000016,-10.630000000000003,368072.50000000006,1.2218151342253958,21.26347648486064,0.5512831733716066
2024-02-01 11:55:00,4434.39,42.25,1.89,3596.6,0,3.105,56.303,-2.2600000000000007,-4.719999999999999,371669.10000000003,1.26864976341866,20.136300029769323,0.48286839908400203
2024-02-01 12:00:00,4184.78,89.6,0.28,4801.6,0,3.076,56.324,-1.6099999999999999,47.349999999999994,376470.7,1.3346343652434882,20.174713105491442,0.6127381569199872
2024-02-01 12:05:00,3706.49,89.94,3.84,3821.4,1,3.0610000000000004,58.556,3.5599999999999996,0.3400000000000034,380292.10000000003,1.3240212317867952,22.646532822683653,0.8598398675682555
2024-02-01 12:10:00,4372.06,69.98,0.83,2040.3,0,2.8920000000000003,57.298,-3.01,-19.959999999999994,382332.4,1.4972701084900406,21.484565933090956,0.4590720486977053
2024-02-01 12:15:00,571.74,78.46,4.14,1605.3,0,2.8810000000000002,61.484,3.3099999999999996,8.47999999999999,383937.7,1.4865504438875334,21.07783522513109,0.7441644296784207
2024-02-01 12:20:00,4391.21,36.71,3.26,4652.6,0,2.982,62.120999999999995,-0.8799999999999999,-41.74999999999999,388590.3,1.4731659030054212,20.105888827792587,0.6100851304228856
